Sheet,CUSTOMER_ID,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,PRODUCTCODE,PRODUCTLINE,MSRP,ORDERDATE,YEAR_ID,MONTH_ID,QTR_ID,STATUS_ID,STATUS,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,ORDERLINENUMBER,DEALSIZE
,75.0,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,S50_1392,,,2003-06-03,,,,1.0,Shipped,10127.0,46.0,100.0,6176.42,9.0,Medium
,74.0,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,S50_1392,,,2003-08-01,,,,1.0,Shipped,10141.0,44.0,100.0,5500.44,3.0,Medium
,61.0,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,S50_1392,,,2003-09-21,,,,1.0,Shipped,10151.0,26.0,100.0,3220.1,1.0,Medium
,27.0,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,S50_1392,,,2003-10-22,,,,1.0,Shipped,10165.0,48.0,94.92,4556.16,10.0,Medium
,71.0,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,S50_1392,,,2003-11-06,,,,1.0,Shipped,10176.0,23.0,100.0,3114.89,9.0,Medium
,82.0,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,S50_1392,,,2003-11-14,,,,1.0,Shipped,10184.0,45.0,100.0,4948.2,4.0,Medium
,48.0,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,S50_1392,,,2003-11-25,,,,1.0,Shipped,10195.0,49.0,100.0,5161.17,4.0,Medium
,65.0,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,S50_1392,,,2003-12-09,,,,1.0,Shipped,10207.0,28.0,94.92,2657.76,5.0,Small
,76.0,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,S50_1392,,,2004-02-12,,,,1.0,Shipped,10220.0,37.0,100.0,3983.05,9.0,Medium
,73.0,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,S50_1392,,,2004-03-15,,,,1.0,Shipped,10230.0,34.0,100.0,3974.94,7.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_1392,,,2004-05-05,,,,1.0,Shipped,10246.0,22.0,100.0,2928.42,3.0,Small
,66.0,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,S50_1392,,,2004-06-15,,,,1.0,Shipped,10259.0,29.0,100.0,3054.57,2.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S50_1392,,,2004-07-20,,,,1.0,Shipped,10271.0,34.0,98.39,3345.26,3.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S50_1392,,,2004-08-20,,,,1.0,Shipped,10282.0,38.0,100.0,4310.72,12.0,Medium
,1.0,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,S50_1392,,,2004-09-08,,,,1.0,Shipped,10292.0,41.0,100.0,4983.14,6.0,Medium
,16.0,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,S50_1392,,,2004-10-13,,,,1.0,Shipped,10305.0,42.0,100.0,4618.32,3.0,Medium
,79.0,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,S50_1392,,,2004-10-22,,,,1.0,Shipped,10314.0,28.0,100.0,3403.12,12.0,Medium
,18.0,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,S50_1392,,,2004-11-05,,,,1.0,Shipped,10325.0,38.0,100.0,5190.42,4.0,Medium
,63.0,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,S50_1392,,,2004-11-20,,,,1.0,Shipped,10336.0,23.0,100.0,3141.57,8.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_1392,,,2004-12-02,,,,1.0,Shipped,10350.0,31.0,71.4,2213.4,8.0,Small
,2.0,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,S50_1392,,,2004-12-15,,,,1.0,Shipped,10359.0,46.0,100.0,4896.7,2.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S50_1392,,,2005-01-23,,,,1.0,Shipped,10371.0,48.0,56.55,2714.4,10.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_1392,,,2005-02-22,,,,1.0,Shipped,10383.0,29.0,100.0,3087.05,13.0,Medium
,3.0,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,S50_1392,,,2005-03-17,,,,1.0,Shipped,10395.0,46.0,100.0,5692.96,4.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_1392,,,2005-05-03,,,,1.0,Shipped,10412.0,26.0,100.0,3460.86,3.0,Medium
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S50_1392,,,2005-05-31,,,,3.0,In Process,10425.0,18.0,100.0,1895.94,2.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_1514,,,2003-01-31,,,,1.0,Shipped,10104.0,32.0,53.31,1705.92,2.0,Small
,27.0,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,S50_1514,,,2003-04-16,,,,1.0,Shipped,10117.0,21.0,49.21,1033.41,11.0,Small
,75.0,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,S50_1514,,,2003-06-03,,,,1.0,Shipped,10127.0,46.0,69.12,3179.52,4.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S50_1514,,,2003-08-08,,,,1.0,Shipped,10142.0,42.0,49.79,2091.18,14.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_1514,,,2003-09-28,,,,1.0,Shipped,10153.0,31.0,57.41,1779.71,13.0,Small
,27.0,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,S50_1514,,,2003-10-22,,,,1.0,Shipped,10165.0,38.0,66.78,2537.64,5.0,Small
,71.0,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,S50_1514,,,2003-11-06,,,,1.0,Shipped,10176.0,38.0,64.44,2448.72,4.0,Small
,51.0,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,S50_1514,,,2003-11-14,,,,1.0,Shipped,10185.0,20.0,48.62,972.4,15.0,Small
,35.0,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,S50_1514,,,2003-11-26,,,,1.0,Shipped,10196.0,46.0,62.09,2856.14,7.0,Small
,31.0,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,S50_1514,,,2004-01-02,,,,1.0,Shipped,10208.0,30.0,65.61,1968.3,15.0,Small
,76.0,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,S50_1514,,,2004-02-12,,,,1.0,Shipped,10220.0,30.0,68.54,2056.2,4.0,Small
,73.0,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,S50_1514,,,2004-03-15,,,,1.0,Shipped,10230.0,43.0,52.14,2242.02,2.0,Small
,74.0,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,S50_1514,,,2004-05-05,,,,1.0,Shipped,10247.0,49.0,63.85,3128.65,4.0,Medium
,19.0,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,S50_1514,,,2004-07-20,,,,1.0,Shipped,10272.0,43.0,56.82,2443.26,4.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S50_1514,,,2004-08-20,,,,1.0,Shipped,10282.0,37.0,66.78,2470.86,7.0,Small
,1.0,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,S50_1514,,,2004-09-08,,,,1.0,Shipped,10292.0,35.0,55.07,1927.45,1.0,Small
,78.0,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,S50_1514,,,2004-10-14,,,,1.0,Shipped,10306.0,34.0,60.34,2051.56,15.0,Small
,79.0,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,S50_1514,,,2004-10-22,,,,1.0,Shipped,10314.0,38.0,61.51,2337.38,7.0,Small
,18.0,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,S50_1514,,,2004-11-05,,,,1.0,Shipped,10325.0,44.0,100.0,5932.96,7.0,Medium
,28.0,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,S50_1514,,,2004-11-21,,,,1.0,Shipped,10337.0,21.0,100.0,2296.77,6.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_1514,,,2004-12-02,,,,1.0,Shipped,10350.0,44.0,100.0,6490.88,17.0,Medium
,2.0,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,S50_1514,,,2004-12-15,,,,1.0,Shipped,10359.0,25.0,64.93,1623.25,4.0,Small
,36.0,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,S50_1514,,,2005-01-26,,,,1.0,Shipped,10372.0,24.0,58.58,1405.92,9.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_1514,,,2005-02-22,,,,1.0,Shipped,10383.0,38.0,60.06,2282.28,10.0,Small
,3.0,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,S50_1514,,,2005-03-17,,,,1.0,Shipped,10395.0,45.0,100.0,8977.05,3.0,Large
,14.0,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,S50_1514,,,2005-05-05,,,,1.0,Shipped,10413.0,51.0,63.85,3256.35,4.0,Medium
,67.0,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,S50_4713,,,2003-03-03,,,,1.0,Shipped,10108.0,34.0,82.99,2821.66,14.0,Small
,2.0,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,S50_4713,,,2003-05-07,,,,1.0,Shipped,10121.0,44.0,74.85,3293.4,1.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S50_4713,,,2003-07-02,,,,1.0,Shipped,10135.0,44.0,96.0,4224.0,15.0,Medium
,4.0,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,S50_4713,,,2003-08-25,,,,1.0,Shipped,10145.0,38.0,81.36,3091.68,2.0,Medium
,5.0,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,S50_4713,,,2003-10-10,,,,1.0,Shipped,10159.0,31.0,71.6,2219.6,10.0,Small
,43.0,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,S50_4713,,,2003-11-04,,,,1.0,Shipped,10169.0,48.0,80.55,3866.4,10.0,Medium
,7.0,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,S50_4713,,,2003-11-11,,,,1.0,Shipped,10180.0,21.0,93.56,1964.76,5.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S50_4713,,,2003-11-19,,,,1.0,Shipped,10190.0,40.0,66.72,2668.8,2.0,Small
,10.0,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,S50_4713,,,2004-01-15,,,,1.0,Shipped,10211.0,40.0,80.55,3222.0,10.0,Medium
,7.0,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,S50_4713,,,2004-02-21,,,,1.0,Shipped,10224.0,50.0,77.29,3864.5,3.0,Medium
,12.0,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,S50_4713,,,2004-04-05,,,,1.0,Shipped,10237.0,20.0,68.34,1366.8,3.0,Small
,10.0,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,S50_4713,,,2004-05-26,,,,1.0,Shipped,10252.0,48.0,72.41,3475.68,7.0,Medium
,59.0,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,S50_4713,,,2004-06-30,,,,1.0,Shipped,10264.0,47.0,89.5,4206.5,5.0,Medium
,72.0,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,S50_4713,,,2004-08-02,,,,1.0,Shipped,10276.0,21.0,70.78,1486.38,11.0,Small
,16.0,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,S50_4713,,,2004-08-27,,,,1.0,Shipped,10285.0,39.0,78.92,3077.88,2.0,Medium
,17.0,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,S50_4713,,,2004-09-30,,,,1.0,Shipped,10299.0,44.0,80.55,3544.2,5.0,Medium
,18.0,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,S50_4713,,,2004-10-15,,,,1.0,Shipped,10309.0,28.0,88.68,2483.04,1.0,Small
,80.0,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee,S50_4713,,,2004-11-03,,,,1.0,Shipped,10319.0,45.0,77.29,3478.05,6.0,Medium
,46.0,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,S50_4713,,,2004-11-17,,,,1.0,Shipped,10331.0,20.0,100.0,3657.8,5.0,Medium
,20.0,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,S50_4713,,,2004-11-24,,,,1.0,Shipped,10341.0,38.0,100.0,4682.36,3.0,Medium
,3.0,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,S50_4713,,,2004-12-09,,,,1.0,Shipped,10356.0,26.0,100.0,3937.7,4.0,Medium
,51.0,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,S50_4713,,,2005-01-07,,,,1.0,Shipped,10365.0,44.0,100.0,4984.32,2.0,Medium
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S50_4713,,,2005-02-03,,,,1.0,Shipped,10375.0,49.0,100.0,5406.66,8.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S50_4713,,,2005-03-04,,,,1.0,Shipped,10390.0,22.0,100.0,3491.18,13.0,Medium
,23.0,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,S50_4713,,,2005-04-08,,,,1.0,Shipped,10403.0,31.0,68.34,2118.54,3.0,Small
,49.0,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,S700_1138,,,2003-02-11,,,,1.0,Shipped,10105.0,41.0,70.67,2897.47,5.0,Small
,20.0,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,S700_1138,,,2003-04-28,,,,1.0,Shipped,10119.0,25.0,76.67,1916.75,14.0,Small
,50.0,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,S700_1138,,,2003-06-12,,,,1.0,Shipped,10129.0,31.0,60.0,1860.0,5.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S700_1138,,,2003-08-08,,,,1.0,Shipped,10142.0,41.0,64.0,2624.0,2.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S700_1138,,,2003-09-28,,,,1.0,Shipped,10153.0,43.0,64.67,2780.81,1.0,Small
,38.0,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,S700_1138,,,2003-10-23,,,,4.0,Cancelled,10167.0,43.0,75.34,3239.62,12.0,Medium
,77.0,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,S700_1138,,,2003-11-07,,,,1.0,Shipped,10177.0,24.0,76.0,1824.0,3.0,Small
,51.0,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,S700_1138,,,2003-11-14,,,,1.0,Shipped,10185.0,21.0,54.0,1134.0,3.0,Small
,54.0,Enaco Distributors,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,S700_1138,,,2003-11-26,,,,1.0,Shipped,10197.0,23.0,64.67,1487.41,9.0,Small
,31.0,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,S700_1138,,,2004-01-02,,,,1.0,Shipped,10208.0,38.0,74.67,2837.46,3.0,Small
,56.0,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,S700_1138,,,2004-02-19,,,,1.0,Shipped,10222.0,31.0,62.67,1942.77,15.0,Small
,13.0,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,S700_1138,,,2004-03-29,,,,1.0,Shipped,10233.0,36.0,70.67,2544.12,3.0,Small
,1.0,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,S700_1138,,,2004-05-07,,,,4.0,Cancelled,10248.0,36.0,71.34,2568.24,6.0,Small
,44.0,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,S700_1138,,,2004-06-17,,,,1.0,Shipped,10261.0,34.0,62.0,2108.0,4.0,Small
,57.0,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,S700_1138,,,2004-07-21,,,,1.0,Shipped,10273.0,21.0,65.34,1372.14,7.0,Small
,58.0,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,S700_1138,,,2004-08-20,,,,1.0,Shipped,10283.0,45.0,78.67,3540.15,9.0,Medium
,59.0,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,S700_1138,,,2004-09-10,,,,1.0,Shipped,10295.0,26.0,75.34,1958.84,4.0,Small
,78.0,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,S700_1138,,,2004-10-14,,,,1.0,Shipped,10306.0,50.0,54.0,2700.0,3.0,Small
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S700_1138,,,2004-10-29,,,,1.0,Shipped,10315.0,41.0,62.0,2542.0,2.0,Small
,25.0,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÑgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,S700_1138,,,2004-11-09,,,,1.0,Shipped,10326.0,39.0,60.0,2340.0,1.0,Small
,36.0,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,S700_1138,,,2004-11-23,,,,1.0,Shipped,10339.0,22.0,100.0,2816.44,5.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S700_1138,,,2004-12-02,,,,1.0,Shipped,10350.0,46.0,76.67,3526.82,11.0,Medium
,61.0,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,S700_1138,,,2005-01-31,,,,1.0,Shipped,10373.0,44.0,100.0,4627.92,14.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S700_1138,,,2005-02-28,,,,1.0,Shipped,10385.0,25.0,77.34,1933.5,1.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S700_1138,,,2005-03-23,,,,1.0,Shipped,10396.0,39.0,66.67,2600.13,1.0,Small
,59.0,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,S700_1138,,,2005-05-06,,,,5.0,On Hold,10414.0,37.0,71.34,2639.58,6.0,Small
,87.0,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,S700_1691,,,2003-02-17,,,,1.0,Shipped,10106.0,31.0,100.0,3312.97,7.0,Medium
,11.0,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,S700_1691,,,2003-04-29,,,,1.0,Shipped,10120.0,47.0,82.21,3863.87,13.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S700_1691,,,2003-06-27,,,,1.0,Shipped,10133.0,24.0,77.64,1863.36,8.0,Small
,51.0,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,S700_1691,,,2003-08-10,,,,1.0,Shipped,10143.0,36.0,100.0,3945.96,2.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S700_1691,,,2003-10-08,,,,1.0,Shipped,10156.0,48.0,100.0,4954.08,2.0,Medium
,6.0,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,S700_1691,,,2003-10-28,,,,1.0,Shipped,10168.0,28.0,98.65,2762.2,14.0,Small
,33.0,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve,S700_1691,,,2003-12-01,,,,1.0,Shipped,10199.0,48.0,83.12,3989.76,2.0,Medium
,45.0,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,S700_1691,,,2004-01-12,,,,1.0,Shipped,10210.0,21.0,78.55,1649.55,12.0,Small
,11.0,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,S700_1691,,,2004-02-20,,,,1.0,Shipped,10223.0,25.0,100.0,2534.75,14.0,Small
,58.0,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,S700_1691,,,2004-04-02,,,,1.0,Shipped,10235.0,25.0,100.0,2580.25,8.0,Small
,62.0,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,S700_1691,,,2004-05-11,,,,1.0,Shipped,10250.0,31.0,91.34,2831.54,9.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S700_1691,,,2004-06-24,,,,4.0,Cancelled,10262.0,40.0,84.03,3361.2,4.0,Medium
